policy_id,family,horizon_hours,lookback_hours,threshold,maximum_spread,exit_hours,risk_fraction,scenario,training_cash,training_pnl,total_fees,closed_trades,release_days,maximum_cost_drawdown,mean_daily_log_growth,simultaneous_lower_daily_log_growth,selection_rejections
fdfaae76ffcb415a,favorite_yes,12,0,0.75,0.03,1,0.05,costed,171.44,-28.56,2.73,15,15,0.14485,-0.0006213065136399804,-0.0016620323157921042,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
fdfaae76ffcb415a,favorite_yes,12,0,0.75,0.03,1,0.005,stress,198.62,-1.38,0.18,7,7,0.0069,-2.7919012390419624e-05,-8.18584051521199e-05,
fdfaae76ffcb415a,favorite_yes,12,0,0.75,0.03,1,0.01,stress,197.09,-2.91,0.35,8,8,0.01455,-5.910036025658774e-05,-0.00016668525162103417,
fdfaae76ffcb415a,favorite_yes,12,0,0.75,0.03,1,0.025,stress,192.59,-7.41,0.81,8,8,0.03705,-0.0001522330226286929,-0.0004265263321123261,
fdfaae76ffcb415a,favorite_yes,12,0,0.75,0.03,1,0.05,stress,184.56,-15.44,1.66,8,8,0.0772,-0.00032396271242959076,-0.0009252172853869986,
2029671f4b382781,favorite_yes,12,0,0.75,0.03,3,0.005,costed,199.27,-0.73,0.22,13,13,0.006438410860451188,-1.4744667353000158e-05,-0.00011857967754111775,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
2029671f4b382781,favorite_yes,12,0,0.75,0.03,3,0.01,costed,198.66,-1.34,0.38,15,15,0.012747734289413405,-2.7107039358172594e-05,-0.00023413816123497763,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
2029671f4b382781,favorite_yes,12,0,0.75,0.03,3,0.025,costed,196.64,-3.36,0.82,15,15,0.03314534481052736,-6.831742229964545e-05,-0.000602606267206475,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
2029671f4b382781,favorite_yes,12,0,0.75,0.03,3,0.05,costed,193.2,-6.8,1.64,15,15,0.06965416463711642,-0.00013948163213556275,-0.0012714541773772893,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
2029671f4b382781,favorite_yes,12,0,0.75,0.03,3,0.005,stress,199.33,-0.67,0.09,7,7,0.0042972068155698795,-1.3530741182913705e-05,-8.733498433682158e-05,
2029671f4b382781,favorite_yes,12,0,0.75,0.03,3,0.01,stress,198.71,-1.29,0.17,8,8,0.00858883451513033,-2.6092302944804927e-05,-0.0001740842394359198,
2029671f4b382781,favorite_yes,12,0,0.75,0.03,3,0.025,stress,196.48,-3.52,0.41,8,8,0.02143035135808622,-7.159968382765819e-05,-0.00045012478882422023,
2029671f4b382781,favorite_yes,12,0,0.75,0.03,3,0.05,stress,193.63,-6.37,0.82,8,8,0.042692613185067514,-0.00013051711706745978,-0.0009029670548141353,
06258ce07fb05155,favorite_yes,12,0,0.75,0.03,,0.005,costed,199.23,-0.77,0.18,13,13,0.006687627888406448,-1.5554154545582875e-05,-0.00012548097499391462,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
06258ce07fb05155,favorite_yes,12,0,0.75,0.03,,0.01,costed,198.55,-1.45,0.33,15,15,0.012902261631961742,-2.9340358753129414e-05,-0.0002489948399122433,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
06258ce07fb05155,favorite_yes,12,0,0.75,0.03,,0.025,costed,196.34,-3.66,0.72,15,15,0.03333828701639669,-7.447385598250514e-05,-0.0006404011225899874,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
06258ce07fb05155,favorite_yes,12,0,0.75,0.03,,0.05,costed,192.67,-7.33,1.44,15,15,0.06983444840552816,-0.0001505584099006774,-0.0013435219951629356,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
06258ce07fb05155,favorite_yes,12,0,0.75,0.03,,0.005,stress,199.33,-0.67,0.09,7,7,0.0042972068155698795,-1.3530741182913705e-05,-8.733498433682158e-05,
06258ce07fb05155,favorite_yes,12,0,0.75,0.03,,0.01,stress,198.71,-1.29,0.17,8,8,0.00858883451513033,-2.6092302944804927e-05,-0.0001740842394359198,
06258ce07fb05155,favorite_yes,12,0,0.75,0.03,,0.025,stress,196.48,-3.52,0.41,8,8,0.02143035135808622,-7.159968382765819e-05,-0.00045012478882422023,
06258ce07fb05155,favorite_yes,12,0,0.75,0.03,,0.05,stress,193.63,-6.37,0.82,8,8,0.042692613185067514,-0.00013051711706745978,-0.0009029670548141353,
bca77418fe8398b7,favorite_yes,12,0,0.75,0.08,1,0.005,costed,192.74,-7.26,1.3,44,41,0.0363,-0.00014909369405199783,-0.00030973084135291163,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
bca77418fe8398b7,favorite_yes,12,0,0.75,0.08,1,0.01,costed,185.05,-14.95,2.41,55,51,0.07475,-0.00031327140208012766,-0.00064128665741156,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
bca77418fe8398b7,favorite_yes,12,0,0.75,0.08,1,0.025,costed,164.51,-35.49,5.08,55,51,0.17745,-0.0007876855157931752,-0.0016314097609900773,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
bca77418fe8398b7,favorite_yes,12,0,0.75,0.08,1,0.05,costed,154.92,-45.08,6.89,43,39,0.2254,-0.0010298730318608275,-0.0024593689095717946,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
bca77418fe8398b7,favorite_yes,12,0,0.75,0.08,1,0.005,stress,197.51,-2.49,0.65,23,21,0.01639344262295082,-5.051673619867037e-05,-0.0001363204193639078,
bca77418fe8398b7,favorite_yes,12,0,0.75,0.08,1,0.01,stress,195.0,-5.0,1.19,27,24,0.032923661071143084,-0.00010208793542052516,-0.00027522331214190684,
bca77418fe8398b7,favorite_yes,12,0,0.75,0.08,1,0.025,stress,187.8,-12.2,2.59,27,24,0.080830256461431,-0.00025378951521723257,-0.0006974809897246587,
bca77418fe8398b7,favorite_yes,12,0,0.75,0.08,1,0.05,stress,176.4,-23.6,4.75,27,24,0.15743875721967734,-0.0005063033184489757,-0.001440519337140333,
7fe5c498c06308be,favorite_yes,12,0,0.75,0.08,3,0.005,costed,197.84,-2.16,0.91,52,47,0.013709556807418116,-4.3785255382564246e-05,-0.00024321590078172083,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
7fe5c498c06308be,favorite_yes,12,0,0.75,0.08,3,0.01,costed,196.06,-3.94,1.48,55,48,0.02583722547947928,-8.022835368732573e-05,-0.00047883045910049186,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
7fe5c498c06308be,favorite_yes,12,0,0.75,0.08,3,0.025,costed,189.99,-10.01,3.18,55,48,0.06648648648648649,-0.00020704002964350062,-0.0012487881330474691,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
7fe5c498c06308be,favorite_yes,12,0,0.75,0.08,3,0.05,costed,190.32,-9.68,6.01,54,48,0.1088218767559468,-0.00020004234094086784,-0.002276966352626496,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
7fe5c498c06308be,favorite_yes,12,0,0.75,0.08,3,0.005,stress,198.59,-1.41,0.4,25,24,0.008440293662288368,-2.8528099483723182e-05,-0.00014615624390586516,
7fe5c498c06308be,favorite_yes,12,0,0.75,0.08,3,0.01,stress,197.33,-2.67,0.7,27,26,0.016808818394932416,-5.419319502702496e-05,-0.0002906393760261908,
7fe5c498c06308be,favorite_yes,12,0,0.75,0.08,3,0.025,stress,193.23,-6.77,1.53,27,26,0.04163147697352079,-0.00013885555371422284,-0.0007390043514680225,
7fe5c498c06308be,favorite_yes,12,0,0.75,0.08,3,0.05,stress,186.2,-13.8,2.68,26,26,0.08390056229653743,-0.0002882903294559299,-0.0015147001314209374,
7f3eff43f95f8dbb,favorite_yes,12,0,0.75,0.08,,0.005,costed,198.77,-1.23,0.76,52,46,0.014003787501245889,-2.4874956231972876e-05,-0.00023993453119210476,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
7f3eff43f95f8dbb,favorite_yes,12,0,0.75,0.08,,0.01,costed,197.87,-2.13,1.24,55,49,0.027558468642931624,-4.317385945035537e-05,-0.00047305529377735347,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
7f3eff43f95f8dbb,favorite_yes,12,0,0.75,0.08,,0.025,costed,194.55,-5.45,2.75,55,49,0.07143558041409087,-0.00011140389966723126,-0.001240011864687103,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
7f3eff43f95f8dbb,favorite_yes,12,0,0.75,0.08,,0.05,costed,196.69,-3.31,5.28,53,49,0.10561008468052348,-6.7292263250949e-05,-0.0023283404730149683,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
7f3eff43f95f8dbb,favorite_yes,12,0,0.75,0.08,,0.005,stress,199.13,-0.87,0.36,25,24,0.008437343984023965,-1.757858378005246e-05,-0.00014368733887340493,
7f3eff43f95f8dbb,favorite_yes,12,0,0.75,0.08,,0.01,stress,198.39,-1.61,0.64,27,25,0.016797926428072974,-3.259103303772525e-05,-0.00028644723169560433,
7f3eff43f95f8dbb,favorite_yes,12,0,0.75,0.08,,0.025,stress,195.47,-4.53,1.4,27,25,0.041565398541739004,-9.238085315768348e-05,-0.0007459473370329523,
7f3eff43f95f8dbb,favorite_yes,12,0,0.75,0.08,,0.05,stress,188.19,-11.81,2.56,27,25,0.08442324712361098,-0.0002454244990777231,-0.0015441011027004267,
8689ca9dd11ded15,favorite_yes,6,0,0.75,0.03,1,0.005,costed,199.79,-0.21,0.06,3,3,0.00105,-4.236095307173808e-06,-1.5309095461608648e-05,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
8689ca9dd11ded15,favorite_yes,6,0,0.75,0.03,1,0.01,costed,199.53,-0.47,0.13,6,6,0.00235,-9.486957998376242e-06,-3.151376048687807e-05,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
8689ca9dd11ded15,favorite_yes,6,0,0.75,0.03,1,0.025,costed,198.94,-1.06,0.21,6,6,0.0053,-2.1427801708745062e-05,-7.331828025395593e-05,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
8689ca9dd11ded15,favorite_yes,6,0,0.75,0.03,1,0.05,costed,197.93,-2.07,0.37,6,6,0.01035,-4.195134562658403e-05,-0.00014529405668372826,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
8689ca9dd11ded15,favorite_yes,6,0,0.75,0.03,1,0.005,stress,200.0,0.0,0.0,0,0,0.0,0.0,,
8689ca9dd11ded15,favorite_yes,6,0,0.75,0.03,1,0.01,stress,200.0,0.0,0.0,0,0,0.0,0.0,,
8689ca9dd11ded15,favorite_yes,6,0,0.75,0.03,1,0.025,stress,200.0,0.0,0.0,0,0,0.0,0.0,,
8689ca9dd11ded15,favorite_yes,6,0,0.75,0.03,1,0.05,stress,200.0,0.0,0.0,0,0,0.0,0.0,,
b2ac2a16f8b269ef,favorite_yes,6,0,0.75,0.03,3,0.005,costed,200.1,0.1,0.06,6,6,5e-05,2.0156251679486284e-06,-3.846365503593649e-06,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
b2ac2a16f8b269ef,favorite_yes,6,0,0.75,0.03,3,0.01,costed,200.25,0.25,0.07,6,6,9.996001599360256e-05,5.037175001741182e-06,-7.282127119616386e-06,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
b2ac2a16f8b269ef,favorite_yes,6,0,0.75,0.03,3,0.025,costed,200.71,0.71,0.09,6,6,0.00014983518130056938,1.4289167836148223e-05,-1.8759747121756478e-05,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
b2ac2a16f8b269ef,favorite_yes,6,0,0.75,0.03,3,0.05,costed,201.46,1.46,0.14,6,6,0.0002993265153404839,2.93285643810414e-05,-3.727342562711856e-05,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
b2ac2a16f8b269ef,favorite_yes,6,0,0.75,0.03,3,0.005,stress,200.0,0.0,0.0,0,0,0.0,0.0,,
b2ac2a16f8b269ef,favorite_yes,6,0,0.75,0.03,3,0.01,stress,200.0,0.0,0.0,0,0,0.0,0.0,,
b2ac2a16f8b269ef,favorite_yes,6,0,0.75,0.03,3,0.025,stress,200.0,0.0,0.0,0,0,0.0,0.0,,
b2ac2a16f8b269ef,favorite_yes,6,0,0.75,0.03,3,0.05,stress,200.0,0.0,0.0,0,0,0.0,0.0,,
6aeaedf2466802f6,favorite_yes,6,0,0.75,0.03,,0.005,costed,200.1,0.1,0.06,6,6,5e-05,2.0156251679486284e-06,-3.846365503593649e-06,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
6aeaedf2466802f6,favorite_yes,6,0,0.75,0.03,,0.01,costed,200.25,0.25,0.07,6,6,9.996001599360256e-05,5.037175001741182e-06,-7.282127119616386e-06,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
6aeaedf2466802f6,favorite_yes,6,0,0.75,0.03,,0.025,costed,200.71,0.71,0.09,6,6,0.00014983518130056938,1.4289167836148223e-05,-1.8759747121756478e-05,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
6aeaedf2466802f6,favorite_yes,6,0,0.75,0.03,,0.05,costed,201.46,1.46,0.14,6,6,0.0002993265153404839,2.93285643810414e-05,-3.727342562711856e-05,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
6aeaedf2466802f6,favorite_yes,6,0,0.75,0.03,,0.005,stress,200.0,0.0,0.0,0,0,0.0,0.0,,
6aeaedf2466802f6,favorite_yes,6,0,0.75,0.03,,0.01,stress,200.0,0.0,0.0,0,0,0.0,0.0,,
6aeaedf2466802f6,favorite_yes,6,0,0.75,0.03,,0.025,stress,200.0,0.0,0.0,0,0,0.0,0.0,,
6aeaedf2466802f6,favorite_yes,6,0,0.75,0.03,,0.05,stress,200.0,0.0,0.0,0,0,0.0,0.0,,
92c60b100069d15f,favorite_yes,6,0,0.75,0.08,1,0.005,costed,199.67,-0.33,0.11,6,6,0.00165,-6.658720763026033e-06,-2.0975700507310986e-05,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
92c60b100069d15f,favorite_yes,6,0,0.75,0.08,1,0.01,costed,199.3,-0.7,0.22,9,9,0.0035498225088745564,-1.4137658585836635e-05,-4.2505764024030207e-05,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
92c60b100069d15f,favorite_yes,6,0,0.75,0.08,1,0.025,costed,198.43,-1.57,0.37,9,9,0.008048390321935613,-3.1778118753532107e-05,-9.7931560702132e-05,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
92c60b100069d15f,favorite_yes,6,0,0.75,0.08,1,0.05,costed,196.97,-3.03,0.65,9,9,0.01559298315757909,-6.155618415497239e-05,-0.00019186397184502293,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
92c60b100069d15f,favorite_yes,6,0,0.75,0.08,1,0.005,stress,198.88,-1.12,0.06,3,3,0.0056,-2.2644108006595772e-05,-9.129734073004568e-05,
92c60b100069d15f,favorite_yes,6,0,0.75,0.08,1,0.01,stress,197.78,-2.22,0.1,3,3,0.0111,-4.500832542819359e-05,-0.00018244625985269484,
92c60b100069d15f,favorite_yes,6,0,0.75,0.08,1,0.025,stress,194.48,-5.52,0.22,3,3,0.0276,-0.00011285498604906769,-0.00045844342543769007,
92c60b100069d15f,favorite_yes,6,0,0.75,0.08,1,0.05,stress,188.99,-11.01,0.41,3,3,0.05505,-0.0002283196086334295,-0.0009266881964918322,
d443d9217f72ef70,favorite_yes,6,0,0.75,0.08,3,0.005,costed,200.26,0.26,0.09,9,9,5e-05,5.238531175888534e-06,-7.62763620214315e-06,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
d443d9217f72ef70,favorite_yes,6,0,0.75,0.08,3,0.01,costed,200.58,0.58,0.12,9,9,9.99550202408916e-05,1.1676625451716592e-05,-1.4212241926220217e-05,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
d443d9217f72ef70,favorite_yes,6,0,0.75,0.08,3,0.025,costed,201.59,1.59,0.16,9,9,0.00014980525317087785,3.1929698565708025e-05,-3.623151644735688e-05,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
d443d9217f72ef70,favorite_yes,6,0,0.75,0.08,3,0.05,costed,203.23,3.23,0.27,9,9,0.0002991921811110003,6.460070989588418e-05,-7.143976208767182e-05,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
d443d9217f72ef70,favorite_yes,6,0,0.75,0.08,3,0.005,stress,199.26,-0.74,0.03,3,3,0.0044,-1.494702391663899e-05,-8.318566473871099e-05,
d443d9217f72ef70,favorite_yes,6,0,0.75,0.08,3,0.01,stress,198.53,-1.47,0.05,3,3,0.00875,-2.9746549754230267e-05,-0.00016659437930720855,
d443d9217f72ef70,favorite_yes,6,0,0.75,0.08,3,0.025,stress,196.34,-3.66,0.11,3,3,0.0219,-7.447385598250606e-05,-0.00041903633881980876,
d443d9217f72ef70,favorite_yes,6,0,0.75,0.08,3,0.05,stress,192.7,-7.3,0.2,3,3,0.0437,-0.00014993060938595115,-0.0008461778049820711,
584e71239137e9ec,favorite_yes,6,0,0.75,0.08,,0.005,costed,200.26,0.26,0.09,9,9,5e-05,5.238531175888534e-06,-7.62763620214315e-06,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
584e71239137e9ec,favorite_yes,6,0,0.75,0.08,,0.01,costed,200.58,0.58,0.12,9,9,9.99550202408916e-05,1.1676625451716592e-05,-1.4212241926220217e-05,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
584e71239137e9ec,favorite_yes,6,0,0.75,0.08,,0.025,costed,201.59,1.59,0.16,9,9,0.00014980525317087785,3.1929698565708025e-05,-3.623151644735688e-05,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
584e71239137e9ec,favorite_yes,6,0,0.75,0.08,,0.05,costed,203.23,3.23,0.27,9,9,0.0002991921811110003,6.460070989588418e-05,-7.143976208767182e-05,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
584e71239137e9ec,favorite_yes,6,0,0.75,0.08,,0.005,stress,199.26,-0.74,0.03,3,3,0.0044,-1.494702391663899e-05,-8.318566473871099e-05,
584e71239137e9ec,favorite_yes,6,0,0.75,0.08,,0.01,stress,198.53,-1.47,0.05,3,3,0.00875,-2.9746549754230267e-05,-0.00016659437930720855,
584e71239137e9ec,favorite_yes,6,0,0.75,0.08,,0.025,stress,196.34,-3.66,0.11,3,3,0.0219,-7.447385598250606e-05,-0.00041903633881980876,
584e71239137e9ec,favorite_yes,6,0,0.75,0.08,,0.05,stress,192.7,-7.3,0.2,3,3,0.0437,-0.00014993060938595115,-0.0008461778049820711,
70e1bff96d80dbea,favorite_yes,24,0,0.9,0.03,1,0.005,costed,200.0,0.0,0.0,0,0,0.0,0.0,,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
70e1bff96d80dbea,favorite_yes,24,0,0.9,0.03,1,0.01,costed,200.0,0.0,0.0,0,0,0.0,0.0,,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
70e1bff96d80dbea,favorite_yes,24,0,0.9,0.03,1,0.025,costed,200.0,0.0,0.0,0,0,0.0,0.0,,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
70e1bff96d80dbea,favorite_yes,24,0,0.9,0.03,1,0.05,costed,200.0,0.0,0.0,0,0,0.0,0.0,,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
70e1bff96d80dbea,favorite_yes,24,0,0.9,0.03,1,0.005,stress,200.0,0.0,0.0,0,0,0.0,0.0,,
70e1bff96d80dbea,favorite_yes,24,0,0.9,0.03,1,0.01,stress,200.0,0.0,0.0,0,0,0.0,0.0,,
70e1bff96d80dbea,favorite_yes,24,0,0.9,0.03,1,0.025,stress,200.0,0.0,0.0,0,0,0.0,0.0,,
70e1bff96d80dbea,favorite_yes,24,0,0.9,0.03,1,0.05,stress,200.0,0.0,0.0,0,0,0.0,0.0,,
0f7d2063154726a2,favorite_yes,24,0,0.9,0.03,3,0.005,costed,200.0,0.0,0.0,0,0,0.0,0.0,,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
0f7d2063154726a2,favorite_yes,24,0,0.9,0.03,3,0.01,costed,200.0,0.0,0.0,0,0,0.0,0.0,,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
0f7d2063154726a2,favorite_yes,24,0,0.9,0.03,3,0.025,costed,200.0,0.0,0.0,0,0,0.0,0.0,,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
0f7d2063154726a2,favorite_yes,24,0,0.9,0.03,3,0.05,costed,200.0,0.0,0.0,0,0,0.0,0.0,,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
0f7d2063154726a2,favorite_yes,24,0,0.9,0.03,3,0.005,stress,200.0,0.0,0.0,0,0,0.0,0.0,,
0f7d2063154726a2,favorite_yes,24,0,0.9,0.03,3,0.01,stress,200.0,0.0,0.0,0,0,0.0,0.0,,
0f7d2063154726a2,favorite_yes,24,0,0.9,0.03,3,0.025,stress,200.0,0.0,0.0,0,0,0.0,0.0,,
0f7d2063154726a2,favorite_yes,24,0,0.9,0.03,3,0.05,stress,200.0,0.0,0.0,0,0,0.0,0.0,,
0b4646310fc18c39,favorite_yes,24,0,0.9,0.03,,0.005,costed,200.0,0.0,0.0,0,0,0.0,0.0,,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
0b4646310fc18c39,favorite_yes,24,0,0.9,0.03,,0.01,costed,200.0,0.0,0.0,0,0,0.0,0.0,,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
0b4646310fc18c39,favorite_yes,24,0,0.9,0.03,,0.025,costed,200.0,0.0,0.0,0,0,0.0,0.0,,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
0b4646310fc18c39,favorite_yes,24,0,0.9,0.03,,0.05,costed,200.0,0.0,0.0,0,0,0.0,0.0,,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
0b4646310fc18c39,favorite_yes,24,0,0.9,0.03,,0.005,stress,200.0,0.0,0.0,0,0,0.0,0.0,,
0b4646310fc18c39,favorite_yes,24,0,0.9,0.03,,0.01,stress,200.0,0.0,0.0,0,0,0.0,0.0,,
0b4646310fc18c39,favorite_yes,24,0,0.9,0.03,,0.025,stress,200.0,0.0,0.0,0,0,0.0,0.0,,
0b4646310fc18c39,favorite_yes,24,0,0.9,0.03,,0.05,stress,200.0,0.0,0.0,0,0,0.0,0.0,,
ec649ace536910c5,favorite_yes,24,0,0.9,0.08,1,0.005,costed,199.89,-0.11,0.06,3,3,0.0012,-2.2183520382309737e-06,-1.8309473148487075e-05,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
ec649ace536910c5,favorite_yes,24,0,0.9,0.08,1,0.01,costed,199.8,-0.2,0.1,3,3,0.0023,-4.034275538643807e-06,-3.5352130607172656e-05,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
ec649ace536910c5,favorite_yes,24,0,0.9,0.08,1,0.025,costed,199.55,-0.45,0.2,3,3,0.0055,-9.08280263424955e-06,-8.617104977718385e-05,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
ec649ace536910c5,favorite_yes,24,0,0.9,0.08,1,0.05,costed,199.11,-0.89,0.39,3,3,0.01095,-1.7983591621344305e-05,-0.00017222186118770466,nonpositive_simultaneous_lower_bound;insufficient_release_days;nonpositive_stress_profit
ec649ace536910c5,favorite_yes,24,0,0.9,0.08,1,0.005,stress,199.95,-0.05,0.03,2,2,0.0004,-1.008190545198362e-06,-6.830712857873241e-06,
ec649ace536910c5,favorite_yes,24,0,0.9,0.08,1,0.01,stress,199.92,-0.08,0.04,2,2,0.0007,-1.6132258924990476e-06,-1.2728063071996282e-05,
ec649ace536910c5,favorite_yes,24,0,0.9,0.08,1,0.025,stress,199.82,-0.18,0.08,2,2,0.00165,-3.6306663030819382e-06,-3.0462558460558458e-05,
ec649ace536910c5,favorite_yes,24,0,0.9,0.08,1,0.05,stress,199.66,-0.34,0.14,2,2,0.0032,-6.860671934506225e-06,-6.011518217136087e-05,
ac8b815dd8b8c1f4,favorite_yes,24,0,0.9,0.08,3,0.005,costed,200.15,0.15,0.04,3,3,5e-05,3.0230600425242744e-06,-6.7431363994529605e-06,nonpositive_simultaneous_lower_bound;insufficient_release_days
ac8b815dd8b8c1f4,favorite_yes,24,0,0.9,0.08,3,0.01,costed,200.31,0.31,0.07,3,3,0.0001,6.2451612493975e-06,-1.3432874605063661e-05,nonpositive_simultaneous_lower_bound;insufficient_release_days
ac8b815dd8b8c1f4,favorite_yes,24,0,0.9,0.08,3,0.025,costed,200.81,0.81,0.14,3,3,0.0002,1.629766462230469e-05,-3.350016061059273e-05,nonpositive_simultaneous_lower_bound;insufficient_release_days
ac8b815dd8b8c1f4,favorite_yes,24,0,0.9,0.08,3,0.05,costed,201.64,1.64,0.26,3,3,0.0004,3.292968817094229e-05,-6.660138842866118e-05,nonpositive_simultaneous_lower_bound;insufficient_release_days
ac8b815dd8b8c1f4,favorite_yes,24,0,0.9,0.08,3,0.005,stress,200.06,0.06,0.02,2,2,5e-05,1.2094960040240855e-06,-2.471304546094466e-06,
ac8b815dd8b8c1f4,favorite_yes,24,0,0.9,0.08,3,0.01,stress,200.14,0.14,0.02,2,2,5e-05,2.821593202715039e-06,-5.359391977187304e-06,
ac8b815dd8b8c1f4,favorite_yes,24,0,0.9,0.08,3,0.025,stress,200.36,0.36,0.04,2,2,0.0001,7.251540086206641e-06,-1.3620698752766763e-05,
ac8b815dd8b8c1f4,favorite_yes,24,0,0.9,0.08,3,0.05,stress,200.73,0.73,0.07,2,2,0.0002,1.4690947237091434e-05,-2.7329952857142787e-05,
373670db41da1197,favorite_yes,24,0,0.9,0.08,,0.005,costed,200.26,0.26,0.03,3,3,5e-05,5.238531175887566e-06,-7.655753745205103e-06,nonpositive_simultaneous_lower_bound;insufficient_release_days
373670db41da1197,favorite_yes,24,0,0.9,0.08,,0.01,costed,200.53,0.53,0.05,3,3,0.0001,1.0671350568167235e-05,-1.5205667387039497e-05,nonpositive_simultaneous_lower_bound;insufficient_release_days
373670db41da1197,favorite_yes,24,0,0.9,0.08,,0.025,costed,201.35,1.35,0.1,3,3,0.0002,2.7126293344461326e-05,-3.835995113792698e-05,nonpositive_simultaneous_lower_bound;insufficient_release_days
373670db41da1197,favorite_yes,24,0,0.9,0.08,,0.05,costed,202.71,2.71,0.19,3,3,0.0004,5.4270240661920236e-05,-7.637609350749653e-05,nonpositive_simultaneous_lower_bound;insufficient_release_days
373670db41da1197,favorite_yes,24,0,0.9,0.08,,0.005,stress,200.06,0.06,0.02,2,2,5e-05,1.2094960040240855e-06,-2.471304546094466e-06,
373670db41da1197,favorite_yes,24,0,0.9,0.08,,0.01,stress,200.14,0.14,0.02,2,2,5e-05,2.821593202715039e-06,-5.359391977187304e-06,
